# lat	lon	mean_z1	std_z1	mean_z2	std_z2
176.0057	-38.6849	349.63	495.44	304.12	506.34
176.0078	-38.6849	349.73	491.26	304.41	502.17
176.0099	-38.6849	349.84	487.17	304.71	498.10
176.0120	-38.6849	349.96	483.16	305.02	494.11
176.0141	-38.6849	350.09	479.23	305.35	490.20
176.0162	-38.6849	350.23	475.38	305.69	486.37
176.0183	-38.6849	350.38	471.61	306.05	482.61
176.0204	-38.6849	350.55	467.91	306.42	478.93
176.0225	-38.6849	350.72	464.27	306.80	475.31
176.0246	-38.6849	350.90	460.70	307.19	471.76
176.0267	-38.6849	351.09	457.20	307.60	468.26
176.0288	-38.6849	351.29	453.75	308.02	464.82
176.0309	-38.6849	351.50	450.35	308.44	461.43
176.0330	-38.6849	351.71	447.00	308.87	458.09
176.0351	-38.6849	351.93	443.70	309.31	454.79
176.0372	-38.6849	352.16	440.45	309.75	451.54
176.0393	-38.6849	352.38	437.25	310.19	448.33
176.0414	-38.6849	352.61	434.09	310.62	445.17
176.0435	-38.6849	352.83	430.99	311.05	442.05
176.0456	-38.6849	353.05	427.94	311.46	438.99
176.0477	-38.6849	353.26	424.96	311.86	435.99
176.0498	-38.6849	353.46	422.05	312.23	433.07
176.0519	-38.6849	353.65	419.24	312.56	430.24
176.0540	-38.6849	353.82	416.53	312.86	427.54
176.0561	-38.6849	353.96	413.95	313.12	424.97
176.0582	-38.6849	354.09	411.54	313.32	422.59
176.0603	-38.6849	354.18	409.31	313.47	420.43
176.0624	-38.6849	354.25	407.30	313.55	418.52
176.0645	-38.6849	354.29	405.55	313.57	416.92
176.0666	-38.6849	354.29	404.08	313.52	415.67
176.0687	-38.6849	354.27	402.93	313.40	414.79
176.0708	-38.6849	354.23	402.11	313.21	414.31
176.0729	-38.6849	354.16	401.62	312.96	414.23
176.0751	-38.6849	354.10	401.47	312.64	414.54
176.0772	-38.6849	354.03	401.64	312.26	415.22
176.0793	-38.6849	353.99	402.12	311.82	416.25
176.0814	-38.6849	353.97	402.89	311.34	417.58
176.0835	-38.6849	354.00	403.93	310.82	419.17
176.0856	-38.6849	354.08	405.21	310.27	421.00
176.0877	-38.6849	354.23	406.71	309.70	423.04
176.0898	-38.6849	354.44	408.42	309.12	425.23
176.0919	-38.6849	354.70	410.30	308.53	427.58
176.0940	-38.6849	355.02	412.33	307.93	430.03
176.0961	-38.6849	355.37	414.47	307.34	432.57
176.0982	-38.6849	355.75	416.69	306.73	435.17
176.1003	-38.6849	356.12	418.96	306.12	437.80
176.1024	-38.6849	356.48	421.25	305.50	440.44
176.1045	-38.6849	356.79	423.52	304.87	443.07
176.1066	-38.6849	357.06	425.76	304.22	445.66
176.1087	-38.6849	357.26	427.94	303.55	448.20
176.1108	-38.6849	357.39	430.06	302.87	450.69
176.1129	-38.6849	357.46	432.12	302.18	453.11
176.1150	-38.6849	357.45	434.12	301.49	455.48
176.1171	-38.6849	357.39	436.09	300.81	457.80
176.1192	-38.6849	357.29	438.06	300.16	460.07
176.1213	-38.6849	357.16	440.06	299.54	462.34
176.1234	-38.6849	357.01	442.13	298.97	464.60
176.1255	-38.6849	356.86	444.27	298.44	466.87
176.1276	-38.6849	356.70	446.51	297.97	469.15
176.1297	-38.6849	356.53	448.82	297.53	471.44
176.1318	-38.6849	356.35	451.19	297.12	473.72
176.1339	-38.6849	356.12	453.57	296.70	475.96
176.1360	-38.6849	355.86	455.93	296.27	478.15
176.1381	-38.6849	355.53	458.25	295.81	480.27
176.1402	-38.6849	355.14	460.50	295.30	482.31
176.1423	-38.6849	354.69	462.68	294.74	484.26
176.1444	-38.6849	354.17	464.79	294.13	486.15
176.1465	-38.6849	353.61	466.88	293.47	488.01
176.1486	-38.6849	353.02	468.98	292.78	489.88
176.1507	-38.6849	352.42	471.18	292.08	491.85
176.1528	-38.6849	351.85	473.56	291.40	494.01
176.1549	-38.6849	351.34	476.23	290.78	496.47
176.1570	-38.6849	350.92	479.30	290.25	499.34
176.1591	-38.6849	350.62	482.89	289.85	502.73
176.1612	-38.6849	350.48	487.06	289.60	506.72
176.1633	-38.6849	350.49	491.86	289.51	511.35
176.1654	-38.6849	350.65	497.29	289.59	516.63
176.1675	-38.6849	350.95	503.31	289.80	522.51
176.1696	-38.6849	351.37	509.85	290.14	528.91
176.1717	-38.6849	351.87	516.82	290.57	535.75
176.1738	-38.6849	352.44	524.14	291.06	542.94
176.1759	-38.6849	353.05	531.71	291.58	550.39
176.1780	-38.6849	353.67	539.46	292.12	558.03
175.9700	-38.6839	348.92	576.98	300.93	587.74
175.9721	-38.6839	348.91	571.31	301.03	582.07
175.9742	-38.6839	348.90	565.72	301.15	576.47
175.9763	-38.6839	348.90	560.20	301.27	570.95
175.9784	-38.6839	348.90	554.76	301.40	565.51
175.9805	-38.6839	348.90	549.39	301.54	560.14
175.9826	-38.6839	348.91	544.11	301.69	554.86
175.9847	-38.6839	348.93	538.91	301.85	549.67
175.9868	-38.6839	348.95	533.80	302.02	544.56
175.9889	-38.6839	348.98	528.78	302.20	539.54
175.9910	-38.6839	349.02	523.84	302.39	534.61
175.9931	-38.6839	349.06	519.00	302.59	529.78
175.9952	-38.6839	349.11	514.25	302.81	525.03
175.9973	-38.6839	349.16	509.59	303.03	520.39
175.9994	-38.6839	349.23	505.02	303.27	515.83
176.0015	-38.6839	349.30	500.55	303.52	511.38
176.0036	-38.6839	349.38	496.17	303.79	507.01
176.0057	-38.6839	349.47	491.88	304.07	502.74
176.0078	-38.6839	349.57	487.68	304.36	498.55
176.0099	-38.6839	349.68	483.57	304.67	494.46
176.0120	-38.6839	349.81	479.54	304.99	490.45
176.0141	-38.6839	349.94	475.60	305.33	486.53
176.0162	-38.6839	350.08	471.74	305.68	482.68
176.0183	-38.6839	350.23	467.95	306.04	478.91
176.0204	-38.6839	350.40	464.23	306.42	475.21
176.0225	-38.6839	350.57	460.58	306.82	471.58
176.0246	-38.6839	350.76	457.00	307.23	468.01
176.0267	-38.6839	350.95	453.47	307.65	464.49
176.0288	-38.6839	351.16	450.00	308.08	461.03
176.0309	-38.6839	351.37	446.58	308.52	457.61
176.0330	-38.6839	351.59	443.20	308.97	454.24
176.0351	-38.6839	351.82	439.87	309.43	450.91
176.0372	-38.6839	352.05	436.58	309.89	447.61
176.0393	-38.6839	352.28	433.33	310.36	444.35
176.0414	-38.6839	352.52	430.13	310.82	441.13
176.0435	-38.6839	352.75	426.96	311.27	437.94
176.0456	-38.6839	352.98	423.85	311.71	434.80
176.0477	-38.6839	353.20	420.79	312.14	431.72
176.0498	-38.6839	353.40	417.80	312.53	428.70
176.0519	-38.6839	353.60	414.89	312.90	425.76
176.0540	-38.6839	353.77	412.08	313.22	422.93
176.0561	-38.6839	353.92	409.39	313.50	420.24
176.0582	-38.6839	354.05	406.86	313.72	417.72
176.0603	-38.6839	354.14	404.52	313.88	415.42
176.0624	-38.6839	354.20	402.40	313.98	413.40
176.0645	-38.6839	354.23	400.55	314.00	411.69
176.0666	-38.6839	354.22	399.01	313.95	410.34
176.0687	-38.6839	354.17	397.79	313.82	409.41
176.0708	-38.6839	354.10	396.93	313.62	408.90
176.0729	-38.6839	354.00	396.43	313.35	408.84
176.0751	-38.6839	353.90	396.29	313.01	409.20
176.0772	-38.6839	353.79	396.49	312.60	409.97
176.0793	-38.6839	353.71	397.02	312.13	411.09
176.0814	-38.6839	353.66	397.85	311.61	412.54
176.0835	-38.6839	353.66	398.96	311.05	414.26
176.0856	-38.6839	353.73	400.32	310.46	416.21
176.0877	-38.6839	353.87	401.92	309.86	418.37
176.0898	-38.6839	354.08	403.72	309.24	420.70
176.0919	-38.6839	354.37	405.70	308.62	423.16
176.0940	-38.6839	354.72	407.84	308.00	425.74
176.0961	-38.6839	355.11	410.09	307.38	428.40
176.0982	-38.6839	355.53	412.42	306.76	431.11
176.1003	-38.6839	355.95	414.79	306.13	433.85
176.1024	-38.6839	356.34	417.17	305.49	436.58
176.1045	-38.6839	356.70	419.52	304.83	439.29
176.1066	-38.6839	356.99	421.81	304.15	441.95
176.1087	-38.6839	357.20	424.02	303.45	444.54
176.1108	-38.6839	357.34	426.15	302.74	447.06
176.1129	-38.6839	357.39	428.18	302.00	449.50
176.1150	-38.6839	357.37	430.15	301.27	451.87
176.1171	-38.6839	357.28	432.06	300.55	454.17
176.1192	-38.6839	357.15	433.97	299.85	456.42
176.1213	-38.6839	356.99	435.91	299.20	458.65
176.1234	-38.6839	356.82	437.93	298.60	460.88
176.1255	-38.6839	356.65	440.05	298.07	463.13
176.1276	-38.6839	356.49	442.27	297.60	465.39
176.1297	-38.6839	356.32	444.59	297.17	467.66
176.1318	-38.6839	356.14	446.96	296.77	469.92
176.1339	-38.6839	355.92	449.35	296.37	472.13
176.1360	-38.6839	355.65	451.69	295.95	474.27
176.1381	-38.6839	355.31	453.97	295.49	476.31
176.1402	-38.6839	354.89	456.14	294.97	478.24
176.1423	-38.6839	354.40	458.21	294.38	480.05
176.1444	-38.6839	353.83	460.17	293.73	481.76
176.1465	-38.6839	353.20	462.06	293.01	483.40
176.1486	-38.6839	352.53	463.94	292.25	485.02
176.1507	-38.6839	351.84	465.88	291.46	486.72
176.1528	-38.6839	351.18	468.00	290.69	488.60
176.1549	-38.6839	350.58	470.43	289.98	490.79
176.1570	-38.6839	350.09	473.30	289.38	493.43
176.1591	-38.6839	349.75	476.74	288.92	496.67
176.1612	-38.6839	349.58	480.87	288.65	500.60
176.1633	-38.6839	349.60	485.71	288.57	505.28
176.1654	-38.6839	349.80	491.29	288.69	510.69
176.1675	-38.6839	350.16	497.52	288.97	516.78
176.1696	-38.6839	350.65	504.32	289.38	523.45
176.1717	-38.6839	351.24	511.59	289.90	530.59
176.1738	-38.6839	351.89	519.21	290.47	538.08
176.1759	-38.6839	352.57	527.08	291.08	545.83
176.1780	-38.6839	353.27	535.12	291.69	553.74
175.9700	-38.6829	348.80	573.97	300.84	584.70
175.9721	-38.6829	348.79	568.26	300.95	578.99
175.9742	-38.6829	348.78	562.63	301.07	573.35
175.9763	-38.6829	348.77	557.07	301.19	567.79
175.9784	-38.6829	348.77	551.59	301.32	562.30
175.9805	-38.6829	348.77	546.19	301.46	556.90
175.9826	-38.6829	348.78	540.87	301.61	551.58
175.9847	-38.6829	348.80	535.64	301.77	546.35
175.9868	-38.6829	348.82	530.49	301.94	541.21
175.9889	-38.6829	348.84	525.43	302.12	536.15
175.9910	-38.6829	348.87	520.47	302.31	531.19
175.9931	-38.6829	348.91	515.59	302.51	526.33
175.9952	-38.6829	348.96	510.81	302.73	521.56
175.9973	-38.6829	349.01	506.13	302.96	516.88
175.9994	-38.6829	349.07	501.53	303.20	512.30
176.0015	-38.6829	349.15	497.04	303.45	507.82
176.0036	-38.6829	349.23	492.64	303.72	503.43
176.0057	-38.6829	349.32	488.33	304.01	499.14
176.0078	-38.6829	349.42	484.11	304.31	494.94
176.0099	-38.6829	349.53	479.98	304.62	490.83
176.0120	-38.6829	349.65	475.94	304.95	486.81
176.0141	-38.6829	349.78	471.98	305.29	482.87
176.0162	-38.6829	349.92	468.10	305.65	479.01
176.0183	-38.6829	350.08	464.30	306.03	475.23
176.0204	-38.6829	350.24	460.57	306.42	471.51
176.0225	-38.6829	350.42	456.91	306.83	467.86
176.0246	-38.6829	350.61	453.31	307.25	464.28
176.0267	-38.6829	350.81	449.77	307.69	460.74
176.0288	-38.6829	351.02	446.27	308.14	457.26
176.0309	-38.6829	351.24	442.83	308.60	453.82
176.0330	-38.6829	351.47	439.43	309.07	450.41
176.0351	-38.6829	351.70	436.07	309.55	447.05
176.0372	-38.6829	351.94	432.74	310.04	443.71
176.0393	-38.6829	352.18	429.45	310.53	440.40
176.0414	-38.6829	352.43	426.19	311.02	437.12
176.0435	-38.6829	352.67	422.96	311.50	433.86
176.0456	-38.6829	352.90	419.78	311.97	430.64
176.0477	-38.6829	353.13	416.64	312.42	427.46
176.0498	-38.6829	353.35	413.56	312.85	424.33
176.0519	-38.6829	353.55	410.55	313.25	421.28
176.0540	-38.6829	353.73	407.63	313.60	418.32
176.0561	-38.6829	353.89	404.82	313.90	415.48
176.0582	-38.6829	354.01	402.17	314.14	412.82
176.0603	-38.6829	354.11	399.70	314.32	410.37
176.0624	-38.6829	354.16	397.46	314.42	408.19
176.0645	-38.6829	354.17	395.50	314.45	406.36
176.0666	-38.6829	354.14	393.85	314.40	404.91
176.0687	-38.6829	354.07	392.57	314.27	403.91
176.0708	-38.6829	353.97	391.66	314.05	403.38
176.0729	-38.6829	353.83	391.15	313.76	403.34
176.0751	-38.6829	353.68	391.02	313.39	403.76
176.0772	-38.6829	353.54	391.26	312.95	404.62
176.0793	-38.6829	353.41	391.85	312.45	405.86
176.0814	-38.6829	353.32	392.75	311.89	407.43
176.0835	-38.6829	353.28	393.93	311.29	409.29
176.0856	-38.6829	353.33	395.38	310.66	411.38
176.0877	-38.6829	353.46	397.07	310.01	413.68
176.0898	-38.6829	353.68	398.98	309.36	416.14
176.0919	-38.6829	353.99	401.08	308.71	418.74
176.0940	-38.6829	354.38	403.33	308.07	421.45
176.0961	-38.6829	354.82	405.70	307.42	424.24
176.0982	-38.6829	355.29	408.15	306.78	427.07
176.1003	-38.6829	355.76	410.63	306.13	429.92
176.1024	-38.6829	356.20	413.11	305.47	432.76
176.1045	-38.6829	356.60	415.54	304.79	435.55
176.1066	-38.6829	356.92	417.89	304.08	438.28
176.1087	-38.6829	357.15	420.13	303.35	440.93
176.1108	-38.6829	357.29	422.26	302.59	443.49
176.1129	-38.6829	357.33	424.28	301.81	445.94
176.1150	-38.6829	357.28	426.19	301.03	448.29
176.1171	-38.6829	357.15	428.03	300.25	450.57
176.1192	-38.6829	356.98	429.86	299.50	452.79
176.1213	-38.6829	356.78	431.73	298.81	454.98
176.1234	-38.6829	356.58	433.68	298.19	457.17
176.1255	-38.6829	356.40	435.77	297.65	459.39
176.1276	-38.6829	356.24	437.99	297.18	461.64
176.1297	-38.6829	356.08	440.32	296.78	463.90
176.1318	-38.6829	355.91	442.72	296.40	466.14
176.1339	-38.6829	355.70	445.12	296.03	468.33
176.1360	-38.6829	355.43	447.46	295.63	470.42
176.1381	-38.6829	355.08	449.70	295.17	472.38
176.1402	-38.6829	354.64	451.80	294.64	474.19
176.1423	-38.6829	354.10	453.74	294.02	475.85
176.1444	-38.6829	353.47	455.53	293.32	477.35
176.1465	-38.6829	352.76	457.20	292.53	478.74
176.1486	-38.6829	351.99	458.81	291.68	480.08
176.1507	-38.6829	351.20	460.45	290.79	481.45
176.1528	-38.6829	350.43	462.26	289.91	482.99
176.1549	-38.6829	349.73	464.38	289.09	484.86
176.1570	-38.6829	349.15	467.00	288.40	487.23
176.1591	-38.6829	348.75	470.27	287.88	490.28
176.1612	-38.6829	348.56	474.33	287.58	494.14
176.1633	-38.6829	348.59	479.24	287.52	498.87
176.1654	-38.6829	348.84	484.98	287.68	504.45
176.1675	-38.6829	349.28	491.48	288.04	510.80
176.1696	-38.6829	349.86	498.60	288.55	517.79
176.1717	-38.6829	350.55	506.22	289.17	525.27
176.1738	-38.6829	351.30	514.19	289.84	533.12
176.1759	-38.6829	352.07	522.39	290.54	541.21
176.1780	-38.6829	352.85	530.75	291.24	549.44
175.9700	-38.6819	348.68	570.97	300.76	581.67
175.9721	-38.6819	348.67	565.23	300.86	575.92
175.9742	-38.6819	348.66	559.55	300.98	570.24
175.9763	-38.6819	348.65	553.95	301.10	564.63
175.9784	-38.6819	348.64	548.43	301.23	559.11
175.9805	-38.6819	348.64	542.99	301.37	553.67
175.9826	-38.6819	348.65	537.64	301.52	548.31
175.9847	-38.6819	348.66	532.37	301.68	543.04
175.9868	-38.6819	348.68	527.18	301.85	537.86
175.9889	-38.6819	348.70	522.09	302.03	532.78
175.9910	-38.6819	348.73	517.09	302.22	527.78
175.9931	-38.6819	348.76	512.19	302.43	522.89
175.9952	-38.6819	348.81	507.38	302.64	518.09
175.9973	-38.6819	348.86	502.67	302.87	513.38
175.9994	-38.6819	348.92	498.05	303.12	508.78
176.0015	-38.6819	348.99	493.53	303.38	504.27
176.0036	-38.6819	349.07	489.11	303.65	499.86
176.0057	-38.6819	349.15	484.78	303.94	495.55
176.0078	-38.6819	349.25	480.54	304.24	491.33
176.0099	-38.6819	349.36	476.40	304.57	487.21
176.0120	-38.6819	349.48	472.34	304.90	483.17
176.0141	-38.6819	349.62	468.37	305.25	479.22
176.0162	-38.6819	349.76	464.48	305.62	475.35
176.0183	-38.6819	349.92	460.67	306.01	471.55
176.0204	-38.6819	350.09	456.93	306.42	467.83
176.0225	-38.6819	350.27	453.25	306.84	464.16
176.0246	-38.6819	350.46	449.64	307.27	460.56
176.0267	-38.6819	350.66	446.08	307.72	457.01
176.0288	-38.6819	350.88	442.57	308.19	453.51
176.0309	-38.6819	351.10	439.11	308.67	450.05
176.0330	-38.6819	351.34	435.68	309.17	446.62
176.0351	-38.6819	351.58	432.29	309.67	443.21
176.0372	-38.6819	351.83	428.93	310.18	439.83
176.0393	-38.6819	352.08	425.59	310.70	436.48
176.0414	-38.6819	352.33	422.28	311.22	433.13
176.0435	-38.6819	352.58	418.99	311.73	429.81
176.0456	-38.6819	352.83	415.74	312.23	426.51
176.0477	-38.6819	353.07	412.52	312.72	423.23
176.0498	-38.6819	353.30	409.34	313.18	419.99
176.0519	-38.6819	353.51	406.22	313.61	416.81
176.0540	-38.6819	353.70	403.18	313.99	413.70
176.0561	-38.6819	353.86	400.25	314.32	410.71
176.0582	-38.6819	353.99	397.45	314.59	407.88
176.0603	-38.6819	354.08	394.84	314.78	405.26
176.0624	-38.6819	354.13	392.47	314.90	402.91
176.0645	-38.6819	354.13	390.37	314.93	400.92
176.0666	-38.6819	354.08	388.62	314.87	399.36
176.0687	-38.6819	353.98	387.25	314.73	398.28
176.0708	-38.6819	353.84	386.30	314.50	397.72
176.0729	-38.6819	353.66	385.77	314.19	397.70
176.0751	-38.6819	353.46	385.67	313.80	398.20
176.0772	-38.6819	353.26	385.95	313.32	399.17
176.0793	-38.6819	353.07	386.60	312.78	400.54
176.0814	-38.6819	352.93	387.57	312.17	402.26
176.0835	-38.6819	352.86	388.84	311.52	404.27
176.0856	-38.6819	352.87	390.38	310.85	406.52
176.0877	-38.6819	352.99	392.18	310.16	408.96
176.0898	-38.6819	353.23	394.20	309.47	411.57
176.0919	-38.6819	353.56	396.42	308.79	414.32
176.0940	-38.6819	353.99	398.80	308.11	417.17
176.0961	-38.6819	354.49	401.30	307.45	420.09
176.0982	-38.6819	355.02	403.88	306.79	423.05
176.1003	-38.6819	355.55	406.49	306.12	426.02
176.1024	-38.6819	356.05	409.07	305.44	428.97
176.1045	-38.6819	356.49	411.59	304.74	431.86
176.1066	-38.6819	356.85	414.00	304.00	434.67
176.1087	-38.6819	357.10	416.29	303.24	437.37
176.1108	-38.6819	357.24	418.42	302.43	439.96
176.1129	-38.6819	357.26	420.40	301.60	442.42
176.1150	-38.6819	357.17	422.24	300.76	444.76
176.1171	-38.6819	357.00	424.00	299.92	447.00
176.1192	-38.6819	356.78	425.72	299.11	449.17
176.1213	-38.6819	356.53	427.49	298.37	451.32
176.1234	-38.6819	356.30	429.37	297.71	453.47
176.1255	-38.6819	356.10	431.42	297.16	455.66
176.1276	-38.6819	355.94	433.65	296.71	457.89
176.1297	-38.6819	355.80	436.01	296.34	460.14
176.1318	-38.6819	355.66	438.45	296.00	462.38
176.1339	-38.6819	355.47	440.89	295.66	464.55
176.1360	-38.6819	355.21	443.24	295.29	466.60
176.1381	-38.6819	354.85	445.45	294.85	468.48
176.1402	-38.6819	354.38	447.47	294.31	470.17
176.1423	-38.6819	353.79	449.27	293.66	471.66
176.1444	-38.6819	353.09	450.87	292.91	472.94
176.1465	-38.6819	352.29	452.29	292.04	474.04
176.1486	-38.6819	351.42	453.59	291.08	475.04
176.1507	-38.6819	350.51	454.88	290.07	476.03
176.1528	-38.6819	349.60	456.30	289.06	477.16
176.1549	-38.6819	348.78	458.05	288.11	478.64
176.1570	-38.6819	348.09	460.35	287.29	480.67
176.1591	-38.6819	347.62	463.41	286.69	483.49
176.1612	-38.6819	347.40	467.39	286.36	487.26
176.1633	-38.6819	347.46	472.38	286.32	492.06
176.1654	-38.6819	347.77	478.34	286.55	497.85
176.1675	-38.6819	348.30	485.16	287.01	504.53
176.1696	-38.6819	349.00	492.67	287.65	511.91
176.1717	-38.6819	349.80	500.69	288.39	519.81
176.1738	-38.6819	350.66	509.07	289.18	528.07
176.1759	-38.6819	351.55	517.66	289.99	536.54
176.1780	-38.6819	352.42	526.36	290.78	545.12
175.9700	-38.6809	348.57	567.99	300.67	578.66
175.9721	-38.6809	348.55	562.21	300.78	572.86
175.9742	-38.6809	348.53	556.49	300.89	567.14
175.9763	-38.6809	348.52	550.85	301.01	561.50
175.9784	-38.6809	348.51	545.29	301.14	555.93
175.9805	-38.6809	348.51	539.81	301.28	550.45
175.9826	-38.6809	348.51	534.42	301.43	545.05
175.9847	-38.6809	348.52	529.11	301.58	539.74
175.9868	-38.6809	348.53	523.89	301.75	534.53
175.9889	-38.6809	348.55	518.76	301.94	529.41
175.9910	-38.6809	348.58	513.73	302.13	524.38
175.9931	-38.6809	348.61	508.79	302.34	519.45
175.9952	-38.6809	348.65	503.96	302.55	514.62
175.9973	-38.6809	348.70	499.22	302.79	509.89
175.9994	-38.6809	348.76	494.57	303.03	505.26
176.0015	-38.6809	348.83	490.03	303.30	500.73
176.0036	-38.6809	348.90	485.59	303.57	496.30
176.0057	-38.6809	348.99	481.24	303.87	491.97
176.0078	-38.6809	349.09	476.99	304.18	487.73
176.0099	-38.6809	349.20	472.83	304.50	483.59
176.0120	-38.6809	349.32	468.76	304.85	479.54
176.0141	-38.6809	349.45	464.77	305.21	475.58
176.0162	-38.6809	349.59	460.87	305.59	471.69
176.0183	-38.6809	349.75	457.05	305.99	467.89
176.0204	-38.6809	349.92	453.30	306.40	464.15
176.0225	-38.6809	350.10	449.61	306.84	460.48
176.0246	-38.6809	350.30	445.99	307.29	456.87
176.0267	-38.6809	350.51	442.42	307.76	453.31
176.0288	-38.6809	350.73	438.89	308.24	449.79
176.0309	-38.6809	350.96	435.41	308.74	446.30
176.0330	-38.6809	351.20	431.96	309.26	442.85
176.0351	-38.6809	351.45	428.54	309.79	439.41
176.0372	-38.6809	351.71	425.14	310.33	435.99
176.0393	-38.6809	351.97	421.76	310.87	432.59
176.0414	-38.6809	352.23	418.40	311.42	429.19
176.0435	-38.6809	352.50	415.06	311.97	425.79
176.0456	-38.6809	352.76	411.73	312.50	422.40
176.0477	-38.6809	353.01	408.42	313.03	419.03
176.0498	-38.6809	353.25	405.15	313.52	415.67
176.0519	-38.6809	353.47	401.91	313.98	412.35
176.0540	-38.6809	353.67	398.75	314.40	409.09
176.0561	-38.6809	353.84	395.67	314.76	405.92
176.0582	-38.6809	353.97	392.72	315.05	402.90
176.0603	-38.6809	354.07	389.95	315.26	400.08
176.0624	-38.6809	354.11	387.41	315.39	397.54
176.0645	-38.6809	354.10	385.17	315.43	395.37
176.0666	-38.6809	354.03	383.29	315.37	393.66
176.0687	-38.6809	353.90	381.83	315.22	392.48
176.0708	-38.6809	353.71	380.82	314.98	391.90
176.0729	-38.6809	353.48	380.29	314.64	391.91
176.0751	-38.6809	353.22	380.21	314.22	392.50
176.0772	-38.6809	352.95	380.55	313.71	393.60
176.0793	-38.6809	352.70	381.27	313.12	395.13
176.0814	-38.6809	352.50	382.32	312.46	397.02
176.0835	-38.6809	352.37	383.68	311.76	399.20
176.0856	-38.6809	352.35	385.32	311.03	401.61
176.0877	-38.6809	352.46	387.22	310.29	404.21
176.0898	-38.6809	352.70	389.36	309.56	406.98
176.0919	-38.6809	353.07	391.71	308.84	409.88
176.0940	-38.6809	353.55	394.24	308.14	412.88
176.0961	-38.6809	354.11	396.89	307.46	415.95
176.0982	-38.6809	354.72	399.62	306.79	419.05
176.1003	-38.6809	355.32	402.36	306.11	422.16
176.1024	-38.6809	355.90	405.07	305.41	425.22
176.1045	-38.6809	356.39	407.68	304.69	428.21
176.1066	-38.6809	356.79	410.17	303.92	431.10
176.1087	-38.6809	357.06	412.49	303.12	433.86
176.1108	-38.6809	357.20	414.61	302.27	436.48
176.1129	-38.6809	357.19	416.55	301.37	438.95
176.1150	-38.6809	357.06	418.31	300.46	441.27
176.1171	-38.6809	356.83	419.95	299.54	443.47
176.1192	-38.6809	356.54	421.54	298.66	445.58
176.1213	-38.6809	356.23	423.18	297.85	447.65
176.1234	-38.6809	355.95	424.97	297.16	449.75
176.1255	-38.6809	355.74	426.98	296.61	451.91
176.1276	-38.6809	355.59	429.22	296.18	454.13
176.1297	-38.6809	355.48	431.65	295.85	456.39
176.1318	-38.6809	355.37	434.16	295.56	458.64
176.1339	-38.6809	355.21	436.66	295.28	460.80
